POTEAU_ID_POT,POSITION_POP,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,DESCRIPTION_CAT,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X,Y,Longitude,Latitude,NOM_ARROND
71855,7,1852023,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,5,11/6/2023,,En conception,3- Fût,301134.793,5043188.989,-73.546923,45.528608,Ville-Marie
71855,6,1852024,1433,P 60 min 09h-18h LUN.AU VEN.,PV-JN,2,,STATIONNEMENT,5,11/6/2023,,En conception,3- Fût,301134.793,5043188.989,-73.546923,45.528608,Ville-Marie
71861,6,939504,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,STATIONNEMENT,4,2/26/2013,,Réel,10- Fût et feux,301242.844,5043330.0,-73.545541,45.529878,Ville-Marie
71861,5,939505,1434,P 02h 08h-16h LUN. AU VEN.,PV-JO,0,,STATIONNEMENT,4,2/26/2013,,Réel,10- Fût et feux,301242.844,5043330.0,-73.545541,45.529878,Ville-Marie
71869,7,928440,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,STATIONNEMENT,2,1/15/2013,,Réel,1- Tige et base,301269.344,5043371.0,-73.545202,45.530247,Ville-Marie
71869,6,928441,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,2,1/15/2013,,Réel,1- Tige et base,301269.344,5043371.0,-73.545202,45.530247,Ville-Marie
71874,2,1503656,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,11,6/10/2020,,Réel,3- Fût,301213.594,5043311.0,-73.545915,45.529707,Ville-Marie
71874,1,1503657,1434,P 02h 08h-16h LUN. AU VEN.,PV-JO,3,,STATIONNEMENT,11,6/10/2020,,Réel,3- Fût,301213.594,5043311.0,-73.545915,45.529707,Ville-Marie
71876,5,985984,11,\A EN TOUT TEMPS,AD-TT,3,,STATIONNEMENT,9,10/25/2013,,Réel,10- Fût et feux,301225.656,5043332.0,-73.545761,45.529896,Ville-Marie
71876,4,985985,1434,P 02h 08h-16h LUN. AU VEN.,PV-JO,2,,STATIONNEMENT,9,10/25/2013,,Réel,10- Fût et feux,301225.656,5043332.0,-73.545761,45.529896,Ville-Marie
71904,4,1774776,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,STATIONNEMENT,9,1/30/2023,,Réel,10- Fût et feux,301301.063,5043425.0,-73.544796,45.530733,Ville-Marie
71909,7,1362146,15755,\P 06h-07h VENDREDI 1 AVRIL AU 1 DEC.,SU-BI-A,0,,STATIONNEMENT,5,11/1/2018,,Enlevé,3- Fût,301290.906,5043456.5,-73.544927,45.531016,Ville-Marie
71912,5,1583985,56,\A 16h-18h LUN. AU VEN.,AV-PJ,0,,STATIONNEMENT,8,2/2/2021,,Réel,3- Fût,301328.063,5043526.5,-73.544451,45.531646,Ville-Marie
71913,6,1525067,11,\A EN TOUT TEMPS,AD-TT,3,,STATIONNEMENT,10,7/29/2020,,Réel,3- Fût,301318.438,5043564.5,-73.544575,45.531988,Ville-Marie
71913,5,1525068,15755,\P 06h-07h VENDREDI 1 AVRIL AU 1 DEC.,SU-BI-A,0,,STATIONNEMENT,10,7/29/2020,,Réel,3- Fût,301318.438,5043564.5,-73.544575,45.531988,Ville-Marie
71916,4,1301243,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,5,1/19/2018,,Réel,3- Fût,301341.719,5043583.0,-73.544277,45.532155,Ville-Marie
71916,3,1301244,56,\A 16h-18h LUN. AU VEN.,AV-PJ,3,,STATIONNEMENT,5,1/19/2018,,Réel,3- Fût,301341.719,5043583.0,-73.544277,45.532155,Ville-Marie
71917,7,1102069,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,6/22/2015,,Réel,3- Fût,301343.906,5043600.0,-73.544249,45.532308,Ville-Marie
71918,7,1102138,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,4,6/22/2015,,Réel,3- Fût,301337.875,5043637.5,-73.544327,45.532645,Ville-Marie
71920,7,1102134,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,5,6/23/2015,,Réel,3- Fût,301352.563,5043634.5,-73.544138,45.532618,Ville-Marie
71921,7,1102072,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,6/22/2015,,Réel,3- Fût,301359.125,5043660.5,-73.544055,45.532852,Ville-Marie
71922,7,1102139,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,6/22/2015,,Réel,3- Fût,301344.906,5043664.0,-73.544237,45.532884,Ville-Marie
71923,5,1352906,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,3,9/27/2018,,Réel,3- Fût,301329.625,5043603.5,-73.544432,45.532339,Ville-Marie
71925,7,1102073,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,6/22/2015,,Réel,3- Fût,301364.438,5043681.5,-73.543987,45.533041,Ville-Marie
71926,7,1102057,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,1,6/22/2015,,Réel,3- Fût,301349.375,5043684.0,-73.54418,45.533064,Ville-Marie
71928,7,1102074,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,6/22/2015,,Réel,3- Fût,301371.25,5043708.5,-73.5439,45.533284,Ville-Marie
71929,7,144852,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,0,11/17/1999,,Réel,3- Fût,301363.03,5043738.0,-73.544005,45.53355,Ville-Marie
71930,6,1700811,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,3,5/10/2022,,Réel,3- Fût,301357.72,5043717.0,-73.544073,45.533361,Ville-Marie
72366,7,145593,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,1,,1.0,Enlevé,3- Fût,299981.819,5041757.601,-73.56167,45.515721,Ville-Marie
72366,6,145594,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,1,,1.0,Enlevé,3- Fût,299981.819,5041757.601,-73.56167,45.515721,Ville-Marie
72522,7,1771501,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,8,1/17/2023,,Enlevé,3- Fût,300099.781,5044041.5,-73.560182,45.536273,Ville-Marie
72522,6,1771502,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,STATIONNEMENT,8,1/17/2023,,Enlevé,3- Fût,300099.781,5044041.5,-73.560182,45.536273,Ville-Marie
72525,7,1631243,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,5,7/21/2021,,Enlevé,3- Fût,300138.094,5044018.5,-73.559691,45.536067,Ville-Marie
72526,7,1855822,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,6,11/21/2023,,Réel,3- Fût,300091.66,5044029.0,-73.560286,45.536161,Ville-Marie
72529,7,1855818,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,6,11/21/2023,,Réel,3- Fût,300130.094,5044005.5,-73.559794,45.53595,Ville-Marie
72533,5,1468869,1589,\P RESERVE S3R 09h-23h,R-PF,3,,STATIONNEMENT,6,1/27/2020,,Enlevé,3- Fût,300178.969,5043993.5,-73.559168,45.535842,Ville-Marie
72536,6,1855817,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,6,11/21/2023,,Réel,3- Fût,300171.156,5043980.5,-73.559268,45.535725,Ville-Marie
72541,7,1855809,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,7,11/21/2023,,Réel,3- Fût,300204.813,5043961.5,-73.558836,45.535554,Ville-Marie
72545,7,946274,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,2,3/26/2013,,Enlevé,2- Tige et manchon,300236.406,5043941.5,-73.558432,45.535374,Ville-Marie
72545,6,946275,1423,P 15 min 09h-18h LUN. AU VEN.,PV-JC,3,,STATIONNEMENT,2,3/26/2013,,Enlevé,2- Tige et manchon,300236.406,5043941.5,-73.558432,45.535374,Ville-Marie
72545,5,946276,1514,PANONCEAU EXCEPTE PERIODE INTERDITE,PX-PH,0,,STAT-PANNONC.,2,3/26/2013,,Enlevé,2- Tige et manchon,300236.406,5043941.5,-73.558432,45.535374,Ville-Marie
72546,7,1833670,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,4,9/7/2023,,En conception,3- Fût,300251.25,5043932.5,-73.558242,45.535293,Ville-Marie
72547,7,145937,2135,\P RESERVE HANDICAPES 07h-09h ET 15h-17h LUN. AU VEN.,RV-JB,2,,STATIONNEMENT,0,11/18/1999,,Enlevé,1- Tige et base,300256.554,5043928.121,-73.558174,45.535254,Ville-Marie
72547,6,145938,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,0,11/18/1999,,Enlevé,1- Tige et base,300256.554,5043928.121,-73.558174,45.535254,Ville-Marie
72552,7,1833669,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,8,9/7/2023,,En conception,3- Fût,300288.66,5043910.0,-73.557762,45.535091,Ville-Marie
72553,7,1833668,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,6,9/7/2023,,En conception,3- Fût,300328.881,5043886.045,-73.557247,45.534876,Ville-Marie
72556,7,1833667,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,9,9/7/2023,,En conception,3- Fût,300364.47,5043864.5,-73.556791,45.534682,Ville-Marie
72560,7,1833666,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,7,9/7/2023,,En conception,3- Fût,300407.438,5043838.5,-73.556241,45.534449,Ville-Marie
72571,5,1608126,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,8,5/4/2021,,Enlevé,3- Fût,300411.906,5043853.0,-73.556184,45.534579,Ville-Marie
72575,7,1277215,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,6,10/11/2017,,Enlevé,3- Fût,300368.813,5043878.5,-73.556736,45.534808,Ville-Marie
72575,6,1277216,1589,\P RESERVE S3R 09h-23h,R-PF,2,,STATIONNEMENT,6,10/11/2017,,Enlevé,3- Fût,300368.813,5043878.5,-73.556736,45.534808,Ville-Marie
72576,7,1835735,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,4,9/12/2023,,En conception,3- Fût,300354.75,5043887.0,-73.556916,45.534885,Ville-Marie
72576,6,1835736,1589,\P RESERVE S3R 09h-23h,R-PF,3,,STATIONNEMENT,4,9/12/2023,,En conception,3- Fût,300354.75,5043887.0,-73.556916,45.534885,Ville-Marie
72578,7,1835738,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,1,9/12/2023,,En conception,3- Fût,300314.97,5043911.5,-73.557426,45.535105,Ville-Marie
72578,6,1835739,1589,\P RESERVE S3R 09h-23h,R-PF,2,,STATIONNEMENT,1,9/12/2023,,En conception,3- Fût,300314.97,5043911.5,-73.557426,45.535105,Ville-Marie
72580,7,1835741,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,6,9/12/2023,,En conception,3- Fût,300274.4,5043936.0,-73.557945,45.535325,Ville-Marie
72580,6,1835742,1589,\P RESERVE S3R 09h-23h,R-PF,3,,STATIONNEMENT,6,9/12/2023,,En conception,3- Fût,300274.4,5043936.0,-73.557945,45.535325,Ville-Marie
72583,7,1833305,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,1,9/6/2023,,En conception,10- Fût et feux,300440.938,5043818.5,-73.555812,45.534269,Ville-Marie
72585,7,1833300,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,6,9/6/2023,,En conception,3- Fût,300476.44,5043796.5,-73.555357,45.534071,Ville-Marie
72586,7,1833293,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,9/6/2023,,En conception,3- Fût,300515.94,5043772.5,-73.554851,45.533855,Ville-Marie
72588,4,1833281,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,7,8/24/2023,,En conception,3- Fût,300554.124,5043749.825,-73.554362,45.533652,Ville-Marie
72596,7,1396122,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,6,4/5/2019,,Enlevé,3- Fût,300484.344,5043808.5,-73.555256,45.534179,Ville-Marie
72598,7,1833296,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,3,9/6/2023,,En conception,3- Fût,300499.969,5043799.0,-73.555056,45.534094,Ville-Marie
72598,6,1833297,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,STATIONNEMENT,3,9/6/2023,,En conception,3- Fût,300499.969,5043799.0,-73.555056,45.534094,Ville-Marie
72600,7,1297564,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,7,12/14/2017,,Enlevé,3- Fût,300518.781,5043788.5,-73.554815,45.533999,Ville-Marie
72600,6,1297565,1618,\P RESERVE S3R 09h-21h LUN A SAM,R-QD,2,,STATIONNEMENT,7,12/14/2017,,Enlevé,3- Fût,300518.781,5043788.5,-73.554815,45.533999,Ville-Marie
72602,7,1833282,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,3,9/6/2023,,En conception,3- Fût,300537.531,5043776.5,-73.554575,45.533892,Ville-Marie
72602,6,1833283,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,0,,STATIONNEMENT,3,9/6/2023,,En conception,3- Fût,300537.531,5043776.5,-73.554575,45.533892,Ville-Marie
72603,7,1830439,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,7,8/24/2023,,En conception,3- Fût,300579.195,5043752.682,-73.554041,45.533677,Ville-Marie
72603,6,1830440,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3,,STATIONNEMENT,7,8/24/2023,,En conception,3- Fût,300579.195,5043752.682,-73.554041,45.533677,Ville-Marie
72604,5,1484502,2164,\P 08h-09h LUN. JEU. 1 MARS AU 1 DEC.,SB-JA,0,,STATIONNEMENT,5,3/31/2020,,Enlevé,3- Fût,300602.563,5043737.0,-73.553742,45.533537,Ville-Marie
72604,4,1484503,10971,P 60 min 09h-17h LUN A VEN,PV-OF,0,,STATIONNEMENT,5,3/31/2020,,Enlevé,3- Fût,300602.563,5043737.0,-73.553742,45.533537,Ville-Marie
72604,3,1484504,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,5,3/31/2020,,Enlevé,3- Fût,300602.563,5043737.0,-73.553742,45.533537,Ville-Marie
72605,7,1833263,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,4,8/24/2023,,En conception,3- Fût,300624.75,5043723.5,-73.553458,45.533415,Ville-Marie
72606,6,1484494,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,15,3/31/2020,,Enlevé,3- Fût,300642.375,5043713.0,-73.553232,45.533321,Ville-Marie
72606,5,1484495,16034,\P 09h30-14h LUN A VEN EXCEPTE LIVRAISON,SL-KD,3,,STATIONNEMENT,15,3/31/2020,,Enlevé,3- Fût,300642.375,5043713.0,-73.553232,45.533321,Ville-Marie
72606,4,1484496,10971,P 60 min 09h-17h LUN A VEN,PV-OF,2,,STATIONNEMENT,15,3/31/2020,,Enlevé,3- Fût,300642.375,5043713.0,-73.553232,45.533321,Ville-Marie
72606,3,1484497,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,15,3/31/2020,,Enlevé,3- Fût,300642.375,5043713.0,-73.553232,45.533321,Ville-Marie
72608,7,1830320,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,11,10/25/2022,,En conception,3- Fût,300665.12,5043699.5,-73.55294,45.533199,Ville-Marie
72610,5,1830430,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,10,8/24/2023,,En conception,3- Fût,300593.706,5043726.084,-73.553855,45.533438,Ville-Marie
72613,7,1830337,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,9,8/24/2023,,En conception,3- Fût,300630.722,5043703.775,-73.553381,45.533238,Ville-Marie
72614,6,1833239,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,8,10/25/2022,,En conception,2- Tige et manchon,300648.154,5043693.192,-73.553158,45.533143,Ville-Marie
72616,7,1830318,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,10,8/24/2023,,En conception,10- Fût et feux,300674.97,5043677.0,-73.552814,45.532997,Ville-Marie
72776,7,1158660,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,8,6/7/2016,,Réel,3- Fût,300759.688,5043625.0,-73.551729,45.53253,Ville-Marie
72776,6,1158661,1377,P 60 min 09h-19h LUN. AU SAM.,PS-JA,3,,STATIONNEMENT,8,6/7/2016,,Réel,3- Fût,300759.688,5043625.0,-73.551729,45.53253,Ville-Marie
72786,6,1396111,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,2,4/5/2019,,Réel,3- Fût,300787.25,5043626.5,-73.551376,45.532543,Ville-Marie
72786,5,1396112,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,2,4/5/2019,,Réel,3- Fût,300787.25,5043626.5,-73.551376,45.532543,Ville-Marie
72791,7,1742792,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,4,9/29/2022,,Réel,3- Fût,300803.326,5043599.549,-73.55117,45.532301,Ville-Marie
72792,7,1297557,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,7,12/14/2017,,Réel,3- Fût,300808.906,5043612.5,-73.551099,45.532417,Ville-Marie
72792,6,1297558,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,7,12/14/2017,,Réel,3- Fût,300808.906,5043612.5,-73.551099,45.532417,Ville-Marie
72792,5,1297559,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,7,12/14/2017,,Réel,3- Fût,300808.906,5043612.5,-73.551099,45.532417,Ville-Marie
72792,4,1297560,1589,\P RESERVE S3R 09h-23h,R-PF,3,,STATIONNEMENT,7,12/14/2017,,Réel,3- Fût,300808.906,5043612.5,-73.551099,45.532417,Ville-Marie
72795,7,1443898,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,7,10/8/2019,,Réel,3- Fût,300829.656,5043600.5,-73.550833,45.53231,Ville-Marie
72795,6,1443899,1589,\P RESERVE S3R 09h-23h,R-PF,0,,STATIONNEMENT,7,10/8/2019,,Réel,3- Fût,300829.656,5043600.5,-73.550833,45.53231,Ville-Marie
72797,7,1641567,1427,P 60 min 09h-16h LUN. AU VEN.,PV-JG,2,,STATIONNEMENT,2,8/17/2021,,Réel,2- Tige et manchon,300837.25,5043578.0,-73.550736,45.532107,Ville-Marie
72798,7,946253,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,2,3/26/2013,,Réel,3- Fût,300845.063,5043574.0,-73.550636,45.532071,Ville-Marie
72800,7,1641566,1427,P 60 min 09h-16h LUN. AU VEN.,PV-JG,3,,STATIONNEMENT,3,8/17/2021,,Réel,2- Tige et manchon,300851.563,5043570.0,-73.550552,45.532035,Ville-Marie
72803,6,1297556,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,3,12/14/2017,,Réel,3- Fût,300870.156,5043576.0,-73.550314,45.532089,Ville-Marie
72818,6,1557040,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,6,10/20/2020,,Réel,10- Fût et feux,301132.594,5043400.5,-73.546953,45.530512,Ville-Marie
72822,7,946244,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,4,3/26/2013,,Réel,3- Fût,301178.469,5043373.0,-73.546365,45.530264,Ville-Marie
72829,6,1503661,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,6,6/10/2020,,Réel,3- Fût,301218.781,5043348.5,-73.545849,45.530044,Ville-Marie
72832,6,1258509,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,5,8/10/2017,,Réel,10- Fût et feux,301247.313,5043330.5,-73.545484,45.529882,Ville-Marie
72834,4,1733882,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,5,8/30/2022,,Réel,3- Fût,301207.5,5043372.0,-73.545994,45.530255,Ville-Marie
72834,3,1733883,15849,PANONCEAU POUR CUISINE DE RUE PERMIS CR-MTL,PX-PY,0,,STAT-PANNONC.,5,8/30/2022,,Réel,3- Fût,301207.5,5043372.0,-73.545994,45.530255,Ville-Marie
72834,2,1733884,1528,PANONCEAU ZONE DE REMORQUAGE,PX-ZT,0,,STAT-PANNONC.,5,8/30/2022,,Réel,3- Fût,301207.5,5043372.0,-73.545994,45.530255,Ville-Marie
72838,5,1704341,24,\A RESERVE AUTOBUS,AR-TT,3,,STATIONNEMENT,5,5/25/2022,,Réel,3- Fût,301164.094,5043397.5,-73.54655,45.530485,Ville-Marie
72838,4,1704342,14049,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0,,STATIONNEMENT,5,5/25/2022,,Réel,3- Fût,301164.094,5043397.5,-73.54655,45.530485,Ville-Marie
73116,7,146996,140,PARCOMETRE,D-PH,0,,STAT-$,0,11/23/1999,,Enlevé,2- Tige et manchon,299398.704,5041394.726,-73.569129,45.512452,Ville-Marie
73117,6,1770678,2367,\P 09h-22h,SD-JR,3,,STATIONNEMENT,20,1/11/2023,,Réel,3- Fût,299418.969,5041380.5,-73.56887,45.512324,Ville-Marie
73117,5,1770679,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,20,1/11/2023,,Réel,3- Fût,299418.969,5041380.5,-73.56887,45.512324,Ville-Marie
73117,4,1770680,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,20,1/11/2023,,Réel,3- Fût,299418.969,5041380.5,-73.56887,45.512324,Ville-Marie
73120,7,1460363,2367,\P 09h-22h,SD-JR,2,,STATIONNEMENT,5,12/13/2019,,Réel,2- Tige et manchon,299437.938,5041368.0,-73.568627,45.512211,Ville-Marie
73120,6,1460364,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,5,12/13/2019,,Réel,2- Tige et manchon,299437.938,5041368.0,-73.568627,45.512211,Ville-Marie
73121,7,936177,2682,\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AA,0,,STATIONNEMENT,3,2/8/2013,,Réel,3- Fût,299463.438,5041351.5,-73.568301,45.512063,Ville-Marie
73122,7,147015,140,PARCOMETRE,D-PH,0,,STAT-$,0,11/23/1999,,Enlevé,2- Tige et manchon,299465.581,5041351.852,-73.568273,45.512066,Ville-Marie
73125,7,501260,2682,\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AA,0,,STATIONNEMENT,4,12/4/2007,,Réel,3- Fût,299488.78,5041334.5,-73.567976,45.51191,Ville-Marie
73126,7,147024,140,PARCOMETRE,D-PH,0,,STAT-$,0,11/23/1999,,Enlevé,2- Tige et manchon,299495.72,5041331.55,-73.567887,45.511884,Ville-Marie
73128,7,941335,2682,\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AA,0,,STATIONNEMENT,4,3/7/2013,,Réel,3- Fût,299532.906,5041305.5,-73.567411,45.51165,Ville-Marie
73129,7,1602723,1281,P 60 min,PD-TT,3,,STATIONNEMENT,1,4/19/2021,,Archive,3- Fût,299552.219,5041292.5,-73.567164,45.511533,Ville-Marie
73130,7,147026,140,PARCOMETRE,D-PH,0,,STAT-$,0,11/23/1999,,Enlevé,2- Tige et manchon,299571.201,5041281.785,-73.566921,45.511437,Ville-Marie
73132,7,147028,140,PARCOMETRE,D-PH,0,,STAT-$,0,11/23/1999,,Enlevé,2- Tige et manchon,299566.12,5041261.893,-73.566985,45.511258,Ville-Marie
73133,7,941333,14199,\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-VA-A,0,,STATIONNEMENT,4,3/7/2013,,Réel,3- Fût,299544.719,5041277.5,-73.567259,45.511398,Ville-Marie
73134,7,1063691,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,3,,STATIONNEMENT,7,12/15/2014,,Réel,3- Fût,299524.063,5041292.0,-73.567524,45.511528,Ville-Marie
73136,7,345726,2440,\P LIVRAISON SEULEMENT 08h-17h LUN. AU VEN.,SL-JC,2,,STATIONNEMENT,1,8/3/2005,,Enlevé,2- Tige et manchon,299501.12,5041305.0,-73.567818,45.511645,Ville-Marie
73136,6,345728,2762,\P 07h-09h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-VA,0,,STATIONNEMENT,1,8/3/2005,,Enlevé,2- Tige et manchon,299501.12,5041305.0,-73.567818,45.511645,Ville-Marie
73136,5,345730,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,2,,STATIONNEMENT,1,8/3/2005,,Enlevé,2- Tige et manchon,299501.12,5041305.0,-73.567818,45.511645,Ville-Marie
73137,7,941337,14199,\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-VA-A,0,,STATIONNEMENT,9,3/7/2013,,Réel,3- Fût,299499.844,5041307.0,-73.567834,45.511663,Ville-Marie
73140,7,501264,2762,\P 07h-09h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-VA,0,,STATIONNEMENT,2,12/4/2007,,Réel,3- Fût,299428.72,5041354.0,-73.568745,45.512085,Ville-Marie
73141,6,1165245,14199,\P 07h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-VA-A,0,,STATIONNEMENT,6,7/5/2016,,Réel,3- Fût,299408.469,5041368.0,-73.569004,45.512211,Ville-Marie
73145,7,951336,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,8,5/2/2013,,Archive,3- Fût,299851.656,5041091.5,-73.563329,45.509726,Ville-Marie
73145,5,951338,2461,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,3,,STATIONNEMENT,8,5/2/2013,,Archive,3- Fût,299851.656,5041091.5,-73.563329,45.509726,Ville-Marie
73146,7,147040,140,PARCOMETRE,D-PH,0,,STAT-$,0,11/23/1999,,Enlevé,2- Tige et manchon,299855.091,5041090.797,-73.563285,45.50972,Ville-Marie
