POTEAU_ID_POT,POSITION_POP,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,DESCRIPTION_CAT,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X,Y,Longitude,Latitude,NOM_ARROND
193387,7,766156,2413,\P EN TOUT TEMPS,SD-TT,0,193387---0,STATIONNEMENT,0,3/22/2010,,Réel,18- Viaduc,290799.7,5041418.09,-73.679186,45.512542,Saint-Laurent
193388,7,766159,2413,\P EN TOUT TEMPS,SD-TT,0,193388---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,290859.03,5041365.23,-73.678425,45.512068,Saint-Laurent
193390,7,766160,2413,\P EN TOUT TEMPS,SD-TT,0,193390---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290846.69,5041442.56,-73.678585,45.512763,Saint-Laurent
193391,7,766161,2413,\P EN TOUT TEMPS,SD-TT,0,193391---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290851.82,5041435.94,-73.678519,45.512704,Saint-Laurent
193393,7,766162,2413,\P EN TOUT TEMPS,SD-TT,0,193393---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290859.97,5041429.78,-73.678415,45.512649,Saint-Laurent
193394,7,772036,14904,120 MIN 7H00-21H00 - LUN À VEN (VIGNETTE),SLR-ST-171,0,193394---0,STATIONNEMENT,0,3/22/2010,,Réel,3- Fût,290866.62,5041404.92,-73.678329,45.512425,Saint-Laurent
193396,7,766163,2413,\P EN TOUT TEMPS,SD-TT,0,193396---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290913.44,5041380.69,-73.677729,45.512208,Saint-Laurent
193397,7,766165,2413,\P EN TOUT TEMPS,SD-TT,2,193397---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290922.34,5041380.11,-73.677615,45.512203,Saint-Laurent
193397,6,771863,1281,P 60 min,PD-TT,3,193397---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290922.34,5041380.11,-73.677615,45.512203,Saint-Laurent
193398,6,766166,2413,\P EN TOUT TEMPS,SD-TT,3,193398---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290939.03,5041398.29,-73.677402,45.512367,Saint-Laurent
193398,7,771864,1281,P 60 min,PD-TT,2,193398---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290939.03,5041398.29,-73.677402,45.512367,Saint-Laurent
193399,7,766167,2413,\P EN TOUT TEMPS,SD-TT,2,193399---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290870.94,5041469.76,-73.678275,45.513009,Saint-Laurent
193400,7,766168,2413,\P EN TOUT TEMPS,SD-TT,0,193400---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290877.04,5041466.73,-73.678197,45.512981,Saint-Laurent
193401,7,1302564,15066,\P RÉSERVÉ PERSONNE HANDICAPÉE,LAC-7,3,,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290943.125,5041409.5,-73.67735,45.512468,Saint-Laurent
193402,7,1302558,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,1,12/1/2016,,En conception,1- Tige et base,290949.813,5041424.5,-73.677265,45.512603,Saint-Laurent
193403,7,1302552,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,193403---0,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290908.406,5041464.5,-73.677796,45.512962,Saint-Laurent
193403,6,1302553,10288,\P EXCEPTE S3R 08h-17h LUN A VEN,R-SY,2,,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290908.406,5041464.5,-73.677796,45.512962,Saint-Laurent
193405,7,1302546,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,193405---0,STATIONNEMENT,1,12/1/2016,,En conception,1- Tige et base,290851.563,5041513.0,-73.678525,45.513397,Saint-Laurent
193406,6,929426,14904,120 MIN 7H00-21H00 - LUN À VEN (VIGNETTE),SLR-ST-171,0,193406---2,STATIONNEMENT,1,1/17/2013,,Réel,1- Tige et base,290804.063,5041555.5,-73.679134,45.513779,Saint-Laurent
193407,7,766172,2413,\P EN TOUT TEMPS,SD-TT,3,193407---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290813.0,5041588.46,-73.67902,45.514075,Saint-Laurent
193407,6,772042,14904,120 MIN 7H00-21H00 - LUN À VEN (VIGNETTE),SLR-ST-171,0,193407---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290813.0,5041588.46,-73.67902,45.514075,Saint-Laurent
193408,7,1302509,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,193408---0,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290750.313,5041603.0,-73.679823,45.514205,Saint-Laurent
193408,6,1302510,10288,\P EXCEPTE S3R 08h-17h LUN A VEN,R-SY,0,,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290750.313,5041603.0,-73.679823,45.514205,Saint-Laurent
193409,7,1302514,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,193409---0,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290702.281,5041647.0,-73.680439,45.5146,Saint-Laurent
193409,6,1302515,10288,\P EXCEPTE S3R 08h-17h LUN A VEN,R-SY,3,,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290702.281,5041647.0,-73.680439,45.5146,Saint-Laurent
193412,7,766174,2413,\P EN TOUT TEMPS,SD-TT,0,193412---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290785.21,5041539.11,-73.679375,45.513631,Saint-Laurent
193414,7,766175,2413,\P EN TOUT TEMPS,SD-TT,3,193414---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290728.1,5041748.74,-73.680112,45.515516,Saint-Laurent
193415,7,771277,14831,8H À 12H MAR JEU 13H À 17H LUN MER VEN,SLR-ST-105,0,193415---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,290730.23,5041748.32,-73.680084,45.515512,Saint-Laurent
193417,7,766177,2413,\P EN TOUT TEMPS,SD-TT,3,193417---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290886.08,5041643.82,-73.678087,45.514575,Saint-Laurent
193418,7,766178,2413,\P EN TOUT TEMPS,SD-TT,0,193418---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290872.66,5041653.84,-73.678259,45.514665,Saint-Laurent
193419,7,771449,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,0,193419---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290852.52,5041662.48,-73.678517,45.514742,Saint-Laurent
193420,7,771450,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,0,193420---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290804.29,5041704.49,-73.679135,45.515119,Saint-Laurent
193421,7,771451,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,0,193421---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290776.22,5041724.67,-73.679495,45.5153,Saint-Laurent
193423,7,766179,2413,\P EN TOUT TEMPS,SD-TT,0,193423---1,STATIONNEMENT,0,3/22/2010,,Réel,3- Fût,290739.88,5041758.6,-73.679961,45.515605,Saint-Laurent
193423,6,766180,2413,\P EN TOUT TEMPS,SD-TT,0,193423---1,STATIONNEMENT,0,3/22/2010,,Réel,3- Fût,290739.88,5041758.6,-73.679961,45.515605,Saint-Laurent
193424,7,771452,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,2,193424---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290726.85,5041766.46,-73.680128,45.515675,Saint-Laurent
193424,6,771453,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,0,193424---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290726.85,5041766.46,-73.680128,45.515675,Saint-Laurent
193425,7,771454,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,0,193425---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290756.63,5041760.88,-73.679747,45.515626,Saint-Laurent
193426,7,773315,14879,PERMISSION DE STATIONNER,SLR-ST-149,2,193426---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290926.0,5041514.66,-73.677572,45.513414,Saint-Laurent
193427,7,757038,1704,\P EXCEPTE VEHICULES D'URGENCE,R-VU,3,193427---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290934.83,5041506.67,-73.677459,45.513342,Saint-Laurent
193428,7,1302729,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290942.625,5041500.5,-73.677359,45.513287,Saint-Laurent
193428,6,1302730,10288,\P EXCEPTE S3R 08h-17h LUN A VEN,R-SY,3,,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290942.625,5041500.5,-73.677359,45.513287,Saint-Laurent
193428,5,1302731,1704,\P EXCEPTE VEHICULES D'URGENCE,R-VU,2,193428---0,STATIONNEMENT,1,1/30/2018,,En conception,1- Tige et base,290942.625,5041500.5,-73.677359,45.513287,Saint-Laurent
193429,7,1302741,15580,\p 08h - 12h lundi  1er mars - 1er déc,SLR-ST-204,0,,STATIONNEMENT,1,1/30/2018,,En conception,4- Poteau en bois,290986.0,5041461.0,-73.676803,45.512932,Saint-Laurent
193429,6,1302742,10288,\P EXCEPTE S3R 08h-17h LUN A VEN,R-SY,2,,STATIONNEMENT,1,1/30/2018,,En conception,4- Poteau en bois,290986.0,5041461.0,-73.676803,45.512932,Saint-Laurent
193429,5,1302743,2413,\P EN TOUT TEMPS,SD-TT,3,193429---0,STATIONNEMENT,1,1/30/2018,,En conception,4- Poteau en bois,290986.0,5041461.0,-73.676803,45.512932,Saint-Laurent
193431,7,766182,2413,\P EN TOUT TEMPS,SD-TT,3,193431---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291009.88,5041472.45,-73.676497,45.513035,Saint-Laurent
193431,6,771866,1281,P 60 min,PD-TT,2,193431---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291009.88,5041472.45,-73.676497,45.513035,Saint-Laurent
193433,7,766183,2413,\P EN TOUT TEMPS,SD-TT,0,193433---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291007.12,5041481.16,-73.676533,45.513114,Saint-Laurent
193434,7,757043,14838,17H MAR À 17H MER - 17H JEU À 17H VEN - 17H SAM À 17H LUN,SLR-ST-111,0,193434---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290987.53,5041498.36,-73.676784,45.513268,Saint-Laurent
193434,6,766184,2413,\P EN TOUT TEMPS,SD-TT,2,193434---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290987.53,5041498.36,-73.676784,45.513268,Saint-Laurent
193434,5,773430,14905,120 MIN - LUN 17H À MAR 17H - MER 17H À JEU 17H - VEN 17H À SAM 17H,SLR-ST-172,0,193434---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290987.53,5041498.36,-73.676784,45.513268,Saint-Laurent
193435,7,757044,14838,17H MAR À 17H MER - 17H JEU À 17H VEN - 17H SAM À 17H LUN,SLR-ST-111,0,193435---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290977.85,5041506.58,-73.676908,45.513342,Saint-Laurent
193436,7,756728,14997,LUN 17H À MAR 17H - MER 17H À JEU 17H - VEN 17H À SAM 17H,SLR-ST-80,0,193436---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290984.01,5041516.18,-73.67683,45.513428,Saint-Laurent
193436,6,773419,14907,120 MIN - MAR 17H À MER 17H - JEU 17H À VEN 17H - SAM 17H À LUN 17H,SLR-ST-174,0,193436---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290984.01,5041516.18,-73.67683,45.513428,Saint-Laurent
193437,7,848524,14907,120 MIN - MAR 17H À MER 17H - JEU 17H À VEN 17H - SAM 17H À LUN 17H,SLR-ST-174,0,193437---0,STATIONNEMENT,1,1/16/2012,,Réel,4- Poteau en bois,291000.77,5041501.46,-73.676615,45.513296,Saint-Laurent
193438,5,756729,14997,LUN 17H À MAR 17H - MER 17H À JEU 17H - VEN 17H À SAM 17H,SLR-ST-80,0,193438---3,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,291018.09,5041486.28,-73.676393,45.51316,Saint-Laurent
193438,6,766185,2413,\P EN TOUT TEMPS,SD-TT,3,193438---2,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,291018.09,5041486.28,-73.676393,45.51316,Saint-Laurent
193438,4,773421,14907,120 MIN - MAR 17H À MER 17H - JEU 17H À VEN 17H - SAM 17H À LUN 17H,SLR-ST-174,0,193438---4,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,291018.09,5041486.28,-73.676393,45.51316,Saint-Laurent
193439,7,766186,2413,\P EN TOUT TEMPS,SD-TT,0,193439---0,STATIONNEMENT,0,3/22/2010,,Réel,3- Fût,291022.26,5041486.38,-73.676339,45.513161,Saint-Laurent
193440,7,755713,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,8,193440---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290977.05,5041439.58,-73.676917,45.512739,Saint-Laurent
193441,7,766187,2413,\P EN TOUT TEMPS,SD-TT,2,193441---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290971.44,5041456.86,-73.676989,45.512894,Saint-Laurent
193442,7,766188,2413,\P EN TOUT TEMPS,SD-TT,0,193442---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,290952.28,5041477.54,-73.677235,45.51308,Saint-Laurent
193443,6,1302472,2413,\P EN TOUT TEMPS,SD-TT,0,193443---2,STATIONNEMENT,1,1/30/2018,,En conception,4- Poteau en bois,290891.844,5041531.5,-73.67801,45.513564,Saint-Laurent
193445,6,929414,2413,\P EN TOUT TEMPS,SD-TT,2,193445---2,STATIONNEMENT,1,1/17/2013,,Réel,1- Tige et base,290814.094,5041599.5,-73.679007,45.514175,Saint-Laurent
193447,6,766192,2413,\P EN TOUT TEMPS,SD-TT,0,193447---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290844.51,5041585.68,-73.678617,45.514051,Saint-Laurent
193448,6,773317,14879,PERMISSION DE STATIONNER,SLR-ST-149,2,193448---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290894.98,5041540.4,-73.67797,45.513645,Saint-Laurent
193449,7,766193,2413,\P EN TOUT TEMPS,SD-TT,0,193449---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,290902.12,5041534.39,-73.677878,45.513591,Saint-Laurent
193450,3,766194,2413,\P EN TOUT TEMPS,SD-TT,0,193450---5,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,291409.35,5042362.02,-73.671409,45.521048,Saint-Laurent
193453,7,1194204,14999,LUN MER VEN 8H À 12H - MAR JEU 13H À 17H,SLR-ST-82,0,193453---0,STATIONNEMENT,1,11/22/2016,,En conception,1- Tige et base,291474.313,5042511.5,-73.670581,45.522394,Saint-Laurent
193457,7,766198,2413,\P EN TOUT TEMPS,SD-TT,0,193457---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291555.01,5042334.2,-73.669544,45.5208,Saint-Laurent
193458,7,766199,2413,\P EN TOUT TEMPS,SD-TT,3,193458---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291557.5,5042303.26,-73.669511,45.520522,Saint-Laurent
193459,7,766201,2413,\P EN TOUT TEMPS,SD-TT,2,193459---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291482.24,5042335.94,-73.670475,45.520815,Saint-Laurent
193460,7,766202,2413,\P EN TOUT TEMPS,SD-TT,2,193460---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291398.3,5042334.5,-73.67155,45.5208,Saint-Laurent
193461,7,755714,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,3,193461---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291377.73,5042290.34,-73.671812,45.520402,Saint-Laurent
193462,7,766203,2413,\P EN TOUT TEMPS,SD-TT,0,193462---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291374.73,5042285.6,-73.67185,45.52036,Saint-Laurent
193464,6,766204,2413,\P EN TOUT TEMPS,SD-TT,3,193464---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291365.37,5042276.78,-73.671969,45.52028,Saint-Laurent
193465,6,766205,2413,\P EN TOUT TEMPS,SD-TT,2,193465---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291330.93,5042293.03,-73.672411,45.520426,Saint-Laurent
193465,5,770951,2514,\P 09h-17h LUN. MER. VEN.,ST-JU,0,193465---3,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291330.93,5042293.03,-73.672411,45.520426,Saint-Laurent
193466,7,755715,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,193466---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291298.01,5042312.48,-73.672833,45.5206,Saint-Laurent
193466,6,766207,2413,\P EN TOUT TEMPS,SD-TT,3,193466---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291298.01,5042312.48,-73.672833,45.5206,Saint-Laurent
193468,7,766208,2413,\P EN TOUT TEMPS,SD-TT,2,193468---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291250.14,5042317.31,-73.673446,45.520643,Saint-Laurent
193468,5,770656,2185,\P 09h-17h MAR. JEU.,SB-JV,0,193468---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291250.14,5042317.31,-73.673446,45.520643,Saint-Laurent
193470,6,766211,2413,\P EN TOUT TEMPS,SD-TT,3,193470---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291320.38,5042270.4,-73.672545,45.520222,Saint-Laurent
193470,5,770659,2185,\P 09h-17h MAR. JEU.,SB-JV,0,193470---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291320.38,5042270.4,-73.672545,45.520222,Saint-Laurent
193471,7,766212,2413,\P EN TOUT TEMPS,SD-TT,0,193471---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291330.14,5042264.35,-73.67242,45.520168,Saint-Laurent
193472,6,766213,2413,\P EN TOUT TEMPS,SD-TT,0,193472---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291372.26,5042247.42,-73.67188,45.520016,Saint-Laurent
193474,7,766214,2413,\P EN TOUT TEMPS,SD-TT,3,193474---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291394.9,5042241.88,-73.671591,45.519967,Saint-Laurent
193474,6,770660,2185,\P 09h-17h MAR. JEU.,SB-JV,0,193474---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291394.9,5042241.88,-73.671591,45.519967,Saint-Laurent
193476,6,766215,2413,\P EN TOUT TEMPS,SD-TT,2,193476---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291450.87,5042217.1,-73.670873,45.519745,Saint-Laurent
193476,7,770661,2185,\P 09h-17h MAR. JEU.,SB-JV,0,193476---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291450.87,5042217.1,-73.670873,45.519745,Saint-Laurent
193477,7,766216,2413,\P EN TOUT TEMPS,SD-TT,3,193477---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291464.37,5042213.1,-73.6707,45.519709,Saint-Laurent
193478,7,766217,2413,\P EN TOUT TEMPS,SD-TT,2,193478---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291481.32,5042209.14,-73.670483,45.519674,Saint-Laurent
193479,7,766218,2413,\P EN TOUT TEMPS,SD-TT,3,193479---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291504.56,5042206.76,-73.670186,45.519653,Saint-Laurent
193480,7,766219,2413,\P EN TOUT TEMPS,SD-TT,2,193480---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291545.64,5042203.35,-73.66966,45.519623,Saint-Laurent
193481,7,766220,2413,\P EN TOUT TEMPS,SD-TT,3,193481---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291556.8,5042202.31,-73.669517,45.519614,Saint-Laurent
193482,7,766221,2413,\P EN TOUT TEMPS,SD-TT,0,193482---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291618.31,5042196.1,-73.66873,45.519559,Saint-Laurent
193483,7,766222,2413,\P EN TOUT TEMPS,SD-TT,0,193483---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291592.05,5042225.77,-73.669066,45.519825,Saint-Laurent
193484,7,766223,2413,\P EN TOUT TEMPS,SD-TT,3,193484---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291575.26,5042219.8,-73.669281,45.519771,Saint-Laurent
193485,7,766224,2413,\P EN TOUT TEMPS,SD-TT,2,193485---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291478.56,5042232.63,-73.670519,45.519885,Saint-Laurent
193486,7,766225,2413,\P EN TOUT TEMPS,SD-TT,0,193486---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291455.04,5042240.59,-73.670821,45.519956,Saint-Laurent
193487,7,766226,2413,\P EN TOUT TEMPS,SD-TT,3,193487---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291435.87,5042248.6,-73.671066,45.520028,Saint-Laurent
193487,6,770952,2514,\P 09h-17h LUN. MER. VEN.,ST-JU,0,193487---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291435.87,5042248.6,-73.671066,45.520028,Saint-Laurent
193488,7,766227,2413,\P EN TOUT TEMPS,SD-TT,2,193488---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291422.36,5042255.54,-73.671239,45.52009,Saint-Laurent
193489,7,766228,2413,\P EN TOUT TEMPS,SD-TT,0,193489---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,291405.02,5042261.98,-73.671462,45.520148,Saint-Laurent
193499,7,766229,2413,\P EN TOUT TEMPS,SD-TT,0,193499---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,283948.31,5039924.8,-73.76681,45.498934,Saint-Laurent
193500,7,766230,2413,\P EN TOUT TEMPS,SD-TT,0,193500---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,283937.17,5039917.75,-73.766953,45.49887,Saint-Laurent
193501,6,757053,14830,MAR JEU SAM,SLR-ST-104,0,193501---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,283970.28,5039883.13,-73.766527,45.49856,Saint-Laurent
193501,7,766231,2413,\P EN TOUT TEMPS,SD-TT,3,193501---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,283970.28,5039883.13,-73.766527,45.49856,Saint-Laurent
193503,7,757054,14830,MAR JEU SAM,SLR-ST-104,0,193503---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284034.8,5039825.78,-73.7657,45.498045,Saint-Laurent
193504,7,757055,14830,MAR JEU SAM,SLR-ST-104,0,193504---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284220.29,5039657.37,-73.763319,45.496535,Saint-Laurent
193505,7,757056,14830,MAR JEU SAM,SLR-ST-104,0,193505---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284288.95,5039594.94,-73.762438,45.495976,Saint-Laurent
193506,7,756273,14928,ARRÊT D'AUTOBUS LUNDI À VENDREDI,SLR-ST-193,2,193506---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284352.09,5039538.97,-73.761628,45.495474,Saint-Laurent
193506,6,757057,14830,MAR JEU SAM,SLR-ST-104,0,193506---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284352.09,5039538.97,-73.761628,45.495474,Saint-Laurent
193507,7,766232,2413,\P EN TOUT TEMPS,SD-TT,0,193507---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284408.13,5039488.21,-73.760909,45.495019,Saint-Laurent
193509,7,766233,2413,\P EN TOUT TEMPS,SD-TT,3,193509---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284604.02,5039506.36,-73.758403,45.495188,Saint-Laurent
193510,7,766234,2413,\P EN TOUT TEMPS,SD-TT,2,193510---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284641.83,5039543.82,-73.757921,45.495526,Saint-Laurent
193511,7,766235,2413,\P EN TOUT TEMPS,SD-TT,3,193511---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284674.77,5039578.78,-73.757501,45.495842,Saint-Laurent
193512,7,756274,14928,ARRÊT D'AUTOBUS LUNDI À VENDREDI,SLR-ST-193,2,193512---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284964.27,5039701.47,-73.753802,45.496954,Saint-Laurent
193515,6,756372,14930,ARRÊT D'AUTOBUS 5H30 À 9H30 - 14H30 À 18H30 - LUNDI À VENDREDI,SLR-ST-195,2,193515---2,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,285024.57,5039940.21,-73.75304,45.499104,Saint-Laurent
193515,7,772717,28,\A 07h-09h LUN. AU VEN.,AV-AC,0,193515---1,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,285024.57,5039940.21,-73.75304,45.499104,Saint-Laurent
193516,7,772177,11,\A EN TOUT TEMPS,AD-TT,0,193516---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,285123.4,5039754.28,-73.751768,45.497434,Saint-Laurent
193517,7,766236,2413,\P EN TOUT TEMPS,SD-TT,0,193517---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,285019.69,5039639.81,-73.75309,45.496401,Saint-Laurent
193520,7,766237,2413,\P EN TOUT TEMPS,SD-TT,0,193520---0,STATIONNEMENT,0,3/22/2010,,Réel,4- Poteau en bois,284925.05,5039544.06,-73.754297,45.495536,Saint-Laurent
193521,7,938724,14914,SAUF AUTOBUS SCOLAIRES JOURS DE CLASSE,SLR-ST-180,2,193521---0,STATIONNEMENT,1,2/20/2013,,Réel,1- Tige et base,284898.844,5039506.5,-73.754631,45.495198,Saint-Laurent
193523,7,766239,2413,\P EN TOUT TEMPS,SD-TT,3,193523---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,284636.41,5039298.48,-73.75798,45.493318,Saint-Laurent
193535,7,772179,11,\A EN TOUT TEMPS,AD-TT,0,193535---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,285112.91,5039142.11,-73.751877,45.491925,Saint-Laurent
193541,7,772180,11,\A EN TOUT TEMPS,AD-TT,0,193541---0,STATIONNEMENT,0,3/22/2010,,Réel,1- Tige et base,285071.13,5039654.52,-73.752432,45.496534,Saint-Laurent
